event_id,symbol,announcement_version,ann_date,decision_time,start_timestamp,type_upgrade,numeric_revision,numeric_available,admission_rank,risk_state,held_seats,pending_seats,category,issued,order_price_first,order_price_last,n_submissions,order_outcomes,fill_day,fill_price,decision_anchor_price,skip_or_cancel_reason,diag_ret_from_decision_20,diag_ret_from_announcement_20,ret_from_fill_cost_20,decision_to_fill_price_ret,label_end_decision,window_complete,crosses_dev_boundary,matched_control_return,pool_mean_20,pool_n,pool_n_complete,actual_net_pnl,buy_cost,pnl_over_buy_cost,sell_proceeds,dividend_cash,outcome
B1|sz.002702|20200630|a2020-07-02|u0,sz.002702,20200630#u0,2020-07-02,2020-07-03 am,2020-07-03 am,false,true,true,1,reduced,2,0,issued,true,7.99,7.99,1,"{""filled_limit_buy"": 1}",2020-07-03,7.99,7.99,"",0.17639429312581045,0.19999999999999973,0.13516896120150168,0.0,2020-07-31,true,false,0.058697119315388124,0.10279585311403154,1556,1556,2531.6560000000027,20779.0,0.12183723952067003,23310.656000000003,0.0,filled
B1|sz.002709|20200630|a2020-07-07|u0,sz.002709,20200630#u0,2020-07-07,2020-07-08 am,2020-07-08 am,false,true,true,1,reduced,3,0,issued,true,42.67,42.67,1,"{""filled_limit_buy"": 1}",2020-07-08,42.67,42.67,"",-0.10975895155628379,-0.07376261412782337,-0.10850714787907212,0.0,2020-08-05,true,false,0.020304626660558656,0.0582080055696643,1556,1556,-2174.1899999999987,21340.0,-0.10188331771321456,19165.81,0.0,filled
B1|sz.002803|20200630|a2020-07-07|u0,sz.002803,20200630#u0,2020-07-07,2020-07-08 am,2020-07-08 am,false,true,true,2,reduced,3,1,slot_full,false,,,0,{},,,32.98,slot_full,0.30927518427518375,0.30156699712184154,,,2020-08-05,true,false,0.020304626660558656,0.0582080055696643,1556,1556,,,,,,never_seen
B1|sz.002223|20200630|a2020-07-08|u0,sz.002223,20200630#u0,2020-07-08,2020-07-09 am,2020-07-09 am,false,true,true,1,reduced,4,0,slot_full,false,,,0,{},,,38.91,slot_full,-0.07494813278008272,-0.03306878306878269,,,2020-08-06,true,false,-0.009507917916184383,0.029790432941965362,1556,1556,,,,,,never_seen
B1|sz.002324|20200630|a2020-07-11|u0,sz.002324,20200630#u0,2020-07-11,2020-07-13 am,2020-07-13 am,false,true,true,1,reduced,3,0,issued,true,18.1,18.1,1,"{""filled_limit_buy"": 1}",2020-07-13,18.1,18.1,"",-0.21816168327796215,-0.28636826042726327,-0.2198895027624308,0.0,2020-08-11,true,false,-0.036237070648313885,-0.004519488604597434,1556,1556,-2941.994999999999,19915.0,-0.14772759226713528,16973.005,0.0,filled
B1|sz.002489|20200630|a2020-07-13|u0,sz.002489,20200630#u0,2020-07-13,2020-07-14 am,2020-07-14 am,false,true,true,1,reduced,3,0,issued,true,5.11,5.11,1,"{""filled_limit_buy"": 1}",2020-07-14,5.11,5.11,"",-0.027722772277227303,0.007984031936128178,-0.039138943248531954,0.0,2020-08-11,true,false,-0.045286759388590225,-0.016649908087458226,1556,1556,-399.5819999999985,20956.0,-0.01906766558503524,20556.418,0.0,filled
B1|sz.002030|20200630|a2020-07-14|u0,sz.002030,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,1,reduced,4,0,slot_full,false,,,0,{},,,34.0,slot_full,0.31667688534641303,0.27091963545981734,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.002049|20200630|a2020-07-14|u0,sz.002049,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,2,reduced,4,0,slot_full,false,,,0,{},,,128.26,slot_full,0.08515276197146138,0.11966766644850813,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.002079|20200630|a2020-07-14|u0,sz.002079,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,3,reduced,4,0,slot_full,false,,,0,{},,,13.66,slot_full,-0.13936249073387696,-0.17754385964912278,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.002229|20200630|a2020-07-14|u0,sz.002229,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,4,reduced,4,0,slot_full,false,,,0,{},,,7.8,slot_full,-0.08290155440414493,-0.11180904522613055,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.002544|20200630|a2020-07-14|u0,sz.002544,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,5,reduced,4,0,slot_full,false,,,0,{},,,15.15,slot_full,0.10179640718562877,0.0918524241838905,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.002560|20200630|a2020-07-14|u0,sz.002560,20200630#u0,2020-07-14,2020-07-15 am,2020-07-15 am,false,true,true,6,reduced,4,0,slot_full,false,,,0,{},,,9.6,slot_full,0.16488222698072774,0.1022044088176346,,,2020-08-12,true,false,-0.024940137450632838,-0.002632279522855982,1556,1556,,,,,,never_seen
B1|sz.000786|20200630|a2020-07-15|u1,sz.000786,20200630#u1,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,1,reduced,4,0,slot_full,false,,,0,{},,,30.2,slot_full,0.03960743077462303,0.06559714795008897,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002184|20200630|a2020-07-15|u0,sz.002184,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,2,reduced,4,0,slot_full,false,,,0,{},,,16.6,slot_full,-0.033586818757921244,-0.10425160163075131,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002187|20200630|a2020-07-15|u0,sz.002187,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,3,reduced,4,0,slot_full,false,,,0,{},,,16.13,slot_full,-0.15332926084300547,-0.22150789012273508,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002414|20200630|a2020-07-15|u0,sz.002414,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,4,reduced,4,0,slot_full,false,,,0,{},,,34.39,slot_full,0.14098260604211177,0.06767995411528549,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002432|20200630|a2020-07-15|u0,sz.002432,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,5,reduced,4,0,slot_full,false,,,0,{},,,12.11,slot_full,-0.04362703165098358,-0.11946202531645556,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002437|20200630|a2020-07-15|u0,sz.002437,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,6,reduced,4,0,slot_full,false,,,0,{},,,4.08,slot_full,-0.028132992327365436,-0.1252900232018559,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002524|20200630|a2020-07-15|u0,sz.002524,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,7,reduced,4,0,slot_full,false,,,0,{},,,12.0,slot_full,0.03899480069324146,-0.1396255850234006,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002612|20200630|a2020-07-15|u0,sz.002612,20200630#u0,2020-07-15,2020-07-16 am,2020-07-16 am,false,true,true,8,reduced,4,0,slot_full,false,,,0,{},,,9.99,slot_full,0.01684210526315777,-0.06829268292682933,,,2020-08-13,true,false,0.024045737272457735,0.05402919401931266,1556,1556,,,,,,never_seen
B1|sz.002488|20200930|a2020-09-29|u0,sz.002488,20200930#u0,2020-09-29,2020-09-30 am,2020-09-30 am,false,true,true,1,reduced,0,0,issued,true,8.83,8.83,1,"{""filled_limit_buy"": 1}",2020-09-30,8.83,8.83,"",0.08179723502304115,0.005488474204170979,0.06342015855039596,0.0,2020-11-05,true,false,0.002688871541330684,0.026652029077159436,1510,1510,1143.6320000000014,21197.0,0.05395254045383788,22340.632,0.0,filled
B1|sz.002571|20200930|a2020-10-13|u0,sz.002571,20200930#u0,2020-10-13,2020-10-14 am,2020-10-14 am,false,true,true,1,reduced,1,0,issued,true,7.61,7.61,1,"{""filled_limit_buy"": 1}",2020-10-14,7.61,7.61,"",0.10519480519480506,0.11857707509881421,0.11826544021024965,0.0,2020-11-11,true,false,-0.04307942215803218,-0.027176770029400332,1510,1510,2639.779999999999,20552.0,0.12844394706111323,23191.78,0.0,filled
B1|sz.002594|20200930|a2020-10-13|u0,sz.002594,20200930#u0,2020-10-13,2020-10-14 am,2020-10-14 am,false,true,true,2,reduced,1,1,issued,true,130.0,130.0,1,"{""filled_limit_buy"": 1}",2020-10-14,130.0,130.0,"",0.2593869731800764,0.41217418207131273,0.26423076923076905,0.0,2020-11-11,true,false,-0.04307942215803218,-0.027176770029400332,1510,1510,4760.2119999999995,13005.0,0.3660293733179546,17765.212,0.0,filled
B1|sz.002919|20200930|a2020-10-14|u0,sz.002919,20200930#u0,2020-10-14,2020-10-15 am,2020-10-15 am,false,true,true,1,reduced,3,0,issued,true,53.8,53.8,1,"{""filled_limit_buy"": 1}",2020-10-15,53.8,53.8,"",-0.20923961891065945,-0.23639607493309533,-0.1823420074349439,0.0,2020-11-12,true,false,-0.034549143987449626,-0.018013570367770838,1510,1510,-4605.555999999999,16145.0,-0.2852620625580674,11539.444000000001,0.0,filled
B1|sz.000027|20200930|a2020-10-15|u0,sz.000027,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,1,reduced,4,0,slot_full,false,,,0,{},,,5.82,slot_full,-0.05335628227194478,-0.03972366148531947,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.000698|20200930|a2020-10-15|u1,sz.000698,20200930#u1,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,2,reduced,4,0,slot_full,false,,,0,{},,,6.34,slot_full,-0.23410852713178298,-0.2098569157392688,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.000786|20200930|a2020-10-15|u0,sz.000786,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,3,reduced,4,0,slot_full,false,,,0,{},,,38.65,slot_full,0.021031033598359006,0.04665792922673706,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.002059|20200930|a2020-10-15|u0,sz.002059,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,4,reduced,4,0,slot_full,false,,,0,{},,,5.06,slot_full,-0.04911591355599221,-0.047244094488189226,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.002386|20200930|a2020-10-15|u0,sz.002386,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,5,reduced,4,0,slot_full,false,,,0,{},,,5.52,slot_full,0.05263157894736814,-0.005405405405405683,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.002437|20200930|a2020-10-15|u0,sz.002437,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,6,reduced,4,0,slot_full,false,,,0,{},,,3.24,slot_full,-0.07530120481927693,-0.0646153846153843,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
B1|sz.002847|20200930|a2020-10-15|u0,sz.002847,20200930#u0,2020-10-15,2020-10-16 am,2020-10-16 am,false,true,true,7,reduced,4,0,slot_full,false,,,0,{},,,145.24,slot_full,-0.12317699418007544,-0.13926421404682265,,,2020-11-13,true,false,-0.03572919073994607,-0.016850694295595815,1510,1510,,,,,,never_seen
