run_id,arm,record_type,day,session,symbol,side,key,ref_commission,engine_commission,commission_diff,ref_stamp,engine_stamp,stamp_diff,ref_fees,engine_fees,fees_diff,ref_net_cash,engine_net_cash,net_cash_diff,ref_settled_cash,engine_settled_cash,settled_diff,ref_unsettled,engine_unsettled,unsettled_diff,ref_position_mv,engine_position_mv,mv_diff,ref_equity,engine_equity,equity_diff,exact_equity_diff,ref_shares,engine_shares,shares_diff,note
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-08-28,,,,2015-08-28,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-08-31,,,,2015-08-31,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-01,,,,2015-09-01,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-02,,,,2015-09-02,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-07,,,,2015-09-07,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-08,,,,2015-09-08,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-09,,,,2015-09-09,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-10,,,,2015-09-10,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-11,,,,2015-09-11,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-14,,,,2015-09-14,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-15,,,,2015-09-15,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-16,,,,2015-09-16,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-17,,,,2015-09-17,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-18,,,,2015-09-18,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-21,,,,2015-09-21,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-22,,,,2015-09-22,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-23,,,,2015-09-23,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,54332.00,54332.00,0.00,537506.74,537506.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-24,,,,2015-09-24,,,,,,,,,,,,,483174.74,483174.75,-0.01,0.00,0.00,0.00,48416.00,48416.00,0.00,531590.74,531590.75,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-25,,,,2015-09-25,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-28,,,,2015-09-28,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-29,,,,2015-09-29,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-09-30,,,,2015-09-30,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-08,,,,2015-10-08,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-09,,,,2015-10-09,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-12,,,,2015-10-12,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-13,,,,2015-10-13,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-14,,,,2015-10-14,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-15,,,,2015-10-15,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-16,,,,2015-10-16,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-19,,,,2015-10-19,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-20,,,,2015-10-20,,,,,,,,,,,,,531537.32,531537.33,-0.01,0.00,0.00,0.00,0.00,0.00,0.00,531537.32,531537.33,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-21,,,,2015-10-21,,,,,,,,,,,,,478612.03,478612.04,-0.01,0.00,0.00,0.00,47649.00,47649.00,0.00,526261.03,526261.04,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-22,,,,2015-10-22,,,,,,,,,,,,,478612.03,478612.04,-0.01,0.00,0.00,0.00,50736.00,50736.00,0.00,529348.03,529348.04,-0.01,0.00e-3,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-3
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-23,,,,2015-10-23,,,,,,,,,,,,,379219.99,379220.00,-0.01,0.00,0.00,0.00,148850.00,148850.00,0.00,528069.99,528070.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-26,,,,2015-10-26,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,197024.00,197024.00,0.00,527462.99,527463.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-27,,,,2015-10-27,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,200200.00,200200.00,0.00,530638.99,530639.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-28,,,,2015-10-28,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,192726.00,192726.00,0.00,523164.99,523165.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-29,,,,2015-10-29,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,193076.00,193076.00,0.00,523514.99,523515.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-10-30,,,,2015-10-30,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,192661.00,192661.00,0.00,523099.99,523100.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-02,,,,2015-11-02,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,190801.00,190801.00,0.00,521239.99,521240.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-03,,,,2015-11-03,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,191370.00,191370.00,0.00,521808.99,521809.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-04,,,,2015-11-04,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,197699.00,197699.00,0.00,528137.99,528138.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-05,,,,2015-11-05,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,190621.00,190621.00,0.00,521059.99,521060.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-06,,,,2015-11-06,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,193139.00,193139.00,0.00,523577.99,523578.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-09,,,,2015-11-09,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,195878.00,195878.00,0.00,526316.99,526317.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-10,,,,2015-11-10,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,192455.00,192455.00,0.00,522893.99,522894.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-11,,,,2015-11-11,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,196388.00,196388.00,0.00,526826.99,526827.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-12,,,,2015-11-12,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,196136.00,196136.00,0.00,526574.99,526575.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-13,,,,2015-11-13,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,190118.00,190118.00,0.00,520556.99,520557.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-16,,,,2015-11-16,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,191562.00,191562.00,0.00,522000.99,522001.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-17,,,,2015-11-17,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,190403.00,190403.00,0.00,520841.99,520842.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-18,,,,2015-11-18,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,187935.00,187935.00,0.00,518373.99,518374.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-19,,,,2015-11-19,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,192099.00,192099.00,0.00,522537.99,522538.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-20,,,,2015-11-20,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,194900.00,194900.00,0.00,525338.99,525339.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-23,,,,2015-11-23,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,192387.00,192387.00,0.00,522825.99,522826.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-24,,,,2015-11-24,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,197660.00,197660.00,0.00,528098.99,528099.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-25,,,,2015-11-25,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,204034.00,204034.00,0.00,534472.99,534473.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-26,,,,2015-11-26,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,203663.00,203663.00,0.00,534101.99,534102.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-27,,,,2015-11-27,,,,,,,,,,,,,330438.99,330439.00,-0.01,0.00,0.00,0.00,189236.00,189236.00,0.00,519674.99,519675.00,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-11-30,,,,2015-11-30,,,,,,,,,,,,,375077.30,375077.31,-0.01,0.00,0.00,0.00,146276.00,146276.00,0.00,521353.30,521353.31,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-01,,,,2015-12-01,,,,,,,,,,,,,375077.30,375077.31,-0.01,48876.07,48876.07,0.00,95294.00,95294.00,0.00,519247.37,519247.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-02,,,,2015-12-02,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,93838.00,93838.00,0.00,517791.37,517791.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-03,,,,2015-12-03,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,95916.00,95916.00,0.00,519869.37,519869.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-04,,,,2015-12-04,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,95956.00,95956.00,0.00,519909.37,519909.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-07,,,,2015-12-07,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,95486.00,95486.00,0.00,519439.37,519439.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-08,,,,2015-12-08,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,93502.00,93502.00,0.00,517455.37,517455.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-09,,,,2015-12-09,,,,,,,,,,,,,423953.37,423953.38,-0.01,0.00,0.00,0.00,91040.00,91040.00,0.00,514993.37,514993.38,-0.01,5.00e-11,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 5.00e-11
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-10,,,,2015-12-10,,,,,,,,,,,,,423953.37,423953.38,-0.01,39555.40,39555.40,0.00,49840.00,49840.00,0.00,513348.77,513348.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-11,,,,2015-12-11,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,48888.00,48888.00,0.00,512396.77,512396.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-14,,,,2015-12-14,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,48720.00,48720.00,0.00,512228.77,512228.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-15,,,,2015-12-15,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,49098.00,49098.00,0.00,512606.77,512606.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-16,,,,2015-12-16,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,48846.00,48846.00,0.00,512354.77,512354.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-17,,,,2015-12-17,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,49728.00,49728.00,0.00,513236.77,513236.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-18,,,,2015-12-18,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,50190.00,50190.00,0.00,513698.77,513698.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-21,,,,2015-12-21,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,51688.00,51688.00,0.00,515196.77,515196.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-22,,,,2015-12-22,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,51072.00,51072.00,0.00,514580.77,514580.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-23,,,,2015-12-23,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,50386.00,50386.00,0.00,513894.77,513894.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
20260921T223157-eventfam-main-cb4cff,A2,equity_day,2015-12-24,,,,2015-12-24,,,,,,,,,,,,,463508.77,463508.78,-0.01,0.00,0.00,0.00,50554.00,50554.00,0.00,514062.77,514062.78,-0.01,0.00e-4,,,,rounding-location diff: per-movement ROUND_HALF_UP vs engine float accumulation; exact-track |equity diff| = 0.00e-4
