arm,order_id,symbol,side,live_date,live_session,limit_price,half_high,half_low,minute_day_high,minute_day_low,half_extremes_within_minute_range,finer_granularity_would_fill,other_session_high,other_session_low,halfday_verdict_conservative_miss,miss_attributable_to_this_session
NOACCT-bin,sz.002435-buy-2016-01-29-pm,sz.002435,buy,2016-02-01,am,13.4,14.74,14.74,14.74,14.74,True,False,14.74,14.74,False,True
NOACCT-bin,sz.000019-buy-2016-01-29-pm,sz.000019,buy,2016-02-01,am,12.29,13.52,12.91,13.52,12.91,True,False,13.52,13.03,False,True
NOACCT-bin,sz.002435-buy-2016-02-01-am,sz.002435,buy,2016-02-01,pm,14.74,14.74,14.74,14.74,14.74,True,False,14.74,14.74,False,True
NOACCT-bin,sz.002435-buy-2016-02-01-pm,sz.002435,buy,2016-02-02,am,14.74,16.21,14.9,16.21,14.9,True,False,16.06,15.41,False,True
NOACCT-bin,sz.002435-buy-2016-02-02-am,sz.002435,buy,2016-02-02,pm,15.41,16.06,15.41,16.21,14.9,True,True,16.21,14.9,True,False
NOACCT-bin,sz.000019-sell/profit-2016-02-15-am,sz.000019,sell,2016-02-15,pm,20.08,20.08,20.08,20.080000000000002,17.85,True,True,20.08,17.85,True,True
NOACCT-bin,sz.000982-buy-2016-02-29-pm,sz.000982,buy,2016-03-01,am,6.17,6.79,6.79,6.79,6.79,True,False,6.79,6.79,False,True
NOACCT-bin,sz.002409-buy-2016-02-29-pm,sz.002409,buy,2016-03-01,am,24.16,26.58,24.5,26.580000000000002,24.5,True,False,26.0,24.65,False,True
NOACCT-bin,sz.000982-buy-2016-03-01-am,sz.000982,buy,2016-03-01,pm,6.79,6.79,6.79,6.79,6.79,True,False,6.79,6.79,False,True
NOACCT-bin,sz.000982-buy-2016-03-01-pm,sz.000982,buy,2016-03-02,am,6.79,7.47,7.47,7.47,7.47,True,False,7.47,7.47,False,True
NOACCT-bin,sz.000982-buy-2016-03-02-am,sz.000982,buy,2016-03-02,pm,7.47,7.47,7.47,7.47,7.47,True,False,7.47,7.47,False,True
NOACCT-bin,sz.002409-buy-2016-03-02-am,sz.002409,buy,2016-03-02,pm,24.64,27.24,24.64,27.240000000000002,23.09,True,True,25.0,23.09,True,False
NOACCT-bin,sz.000982-buy-2016-03-02-pm,sz.000982,buy,2016-03-03,am,7.47,8.22,8.22,8.22,8.09,True,False,8.22,8.09,False,True
NOACCT-bin,sz.002528-buy-2016-03-04-pm,sz.002528,buy,2016-03-07,am,9.86,10.32,9.91,10.32,9.91,True,False,10.27,9.99,False,True
NOACCT-bin,sh.600614-sell/risk-2016-03-31-pm,sh.600614,sell,2016-04-01,am,7.53,7.5,7.29,7.75,7.29,True,True,7.75,7.32,True,False
NOACCT-bin,sz.002528-sell/risk-2016-03-31-pm,sz.002528,sell,2016-04-01,am,12.24,12.16,11.7,12.16,11.66,True,False,12.1,11.66,False,True
NOACCT-bin,sz.002031-sell/risk-2016-04-20-am,sz.002031,sell,2016-04-20,pm,14.6,14.6,14.21,15.89,14.21,True,True,15.89,14.6,True,False
NOACCT-bin,sh.600666-buy-2016-04-29-pm,sh.600666,buy,2016-05-03,am,28.17,29.23,28.45,29.3,28.45,True,False,29.3,29.0,False,True
NOACCT-bin,sh.600967-buy-2016-05-30-pm,sh.600967,buy,2016-05-31,am,9.93,10.25,9.93,10.32,9.93,True,False,10.32,10.21,False,True
NOACCT-bin,sz.002211-buy-2016-05-31-pm,sz.002211,buy,2016-06-01,am,11.59,12.75,12.75,12.75,12.75,True,False,12.75,12.75,False,True
NOACCT-bin,sz.002102-buy-2016-05-31-pm,sz.002102,buy,2016-06-01,am,11.76,12.05,11.79,12.05,11.68,True,True,11.93,11.68,True,False
NOACCT-bin,sz.002211-buy-2016-06-01-am,sz.002211,buy,2016-06-01,pm,12.75,12.75,12.75,12.75,12.75,True,False,12.75,12.75,False,True
NOACCT-bin,sz.002211-buy-2016-06-01-pm,sz.002211,buy,2016-06-02,am,12.75,14.03,13.0,14.030000000000001,13.0,True,False,14.03,13.7,False,True
NOACCT-bin,sz.002619-sell/risk-2016-06-02-pm,sz.002619,sell,2016-06-03,am,17.22,16.47,15.5,16.78,15.5,True,False,16.78,15.65,False,True
NOACCT-bin,sz.002211-sell/risk-2016-06-13-am,sz.002211,sell,2016-06-13,pm,12.39,12.39,11.57,12.52,11.57,True,True,12.52,12.31,True,False
NOACCT-bin,sh.600120-buy-2016-06-30-pm,sh.600120,buy,2016-07-01,am,21.71,23.88,23.88,23.88,23.88,True,False,23.88,23.88,False,True
NOACCT-bin,sz.002273-buy-2016-06-30-pm,sz.002273,buy,2016-07-01,am,27.99,28.68,27.99,28.68,27.7,True,True,28.18,27.7,True,False
NOACCT-bin,sh.600120-buy-2016-07-01-am,sh.600120,buy,2016-07-01,pm,23.88,23.88,23.88,23.88,23.88,True,False,23.88,23.88,False,True
NOACCT-bin,sh.600120-buy-2016-07-01-pm,sh.600120,buy,2016-07-04,am,23.88,26.27,25.96,26.27,25.96,True,False,26.27,26.27,False,True
NOACCT-bin,sh.600120-buy-2016-07-04-am,sh.600120,buy,2016-07-04,pm,26.27,26.27,26.27,26.27,25.96,True,True,26.27,25.96,True,False
NOACCT-bin,sh.600120-buy-2016-07-04-pm,sh.600120,buy,2016-07-05,am,26.27,28.76,26.69,28.76,26.69,True,False,28.25,27.35,False,True
NOACCT-bin,sz.002222-buy-2016-07-07-am,sz.002222,buy,2016-07-07,pm,14.84,15.3,14.85,15.48,14.83,True,True,15.48,14.83,True,False
NOACCT-bin,sh.600751-buy-2016-07-29-pm,sh.600751,buy,2016-08-01,am,8.94,9.83,9.83,9.83,9.83,True,False,9.83,9.83,False,True
NOACCT-bin,sz.002222-sell/risk-2016-07-29-pm,sz.002222,sell,2016-08-01,am,17.87,17.62,16.69,17.62,16.43,True,False,17.35,16.43,False,True
NOACCT-bin,sz.002273-sell/risk-2016-07-29-pm,sz.002273,sell,2016-08-01,am,23.07,22.8,21.94,22.8,21.93,True,False,22.67,21.93,False,True
NOACCT-bin,sh.600751-buy-2016-08-01-am,sh.600751,buy,2016-08-01,pm,9.83,9.83,9.83,9.83,9.83,True,False,9.83,9.83,False,True
NOACCT-bin,sz.002590-buy-2016-08-01-pm,sz.002590,buy,2016-08-02,am,23.85,24.76,23.99,24.8,23.990000000000002,True,False,24.8,24.3,False,True
NOACCT-bin,sh.600619-buy-2016-08-31-pm,sh.600619,buy,2016-09-01,am,12.18,12.33,12.18,12.33,11.92,True,True,12.21,11.92,True,False
NOACCT-bin,sz.002266-buy-2016-09-30-pm,sz.002266,buy,2016-10-10,am,5.87,6.46,6.1,6.46,6.1000000000000005,True,False,6.19,6.12,False,True
NOACCT-bin,sh.600499-buy-2016-09-30-pm,sh.600499,buy,2016-10-10,am,7.92,8.1,7.96,8.23,7.96,True,False,8.23,8.09,False,True
NOACCT-bin,sh.600499-buy-2016-10-10-am,sh.600499,buy,2016-10-10,pm,8.09,8.23,8.09,8.23,7.96,True,True,8.1,7.96,True,False
NOACCT-bin,sz.002486-buy-2016-10-31-pm,sz.002486,buy,2016-11-01,am,6.66,7.33,7.33,7.33,7.33,True,False,7.33,7.33,False,True
NOACCT-bin,sz.002486-buy-2016-11-01-am,sz.002486,buy,2016-11-01,pm,7.33,7.33,7.33,7.33,7.33,True,False,7.33,7.33,False,True
NOACCT-bin,sz.002486-buy-2016-11-01-pm,sz.002486,buy,2016-11-02,am,7.33,8.06,8.06,8.06,8.06,True,False,8.06,8.06,False,True
NOACCT-bin,sz.002486-buy-2016-11-02-am,sz.002486,buy,2016-11-02,pm,8.06,8.06,8.06,8.06,8.06,True,False,8.06,8.06,False,True
NOACCT-bin,sz.002486-buy-2016-11-02-pm,sz.002486,buy,2016-11-03,am,8.06,8.87,8.87,8.870000000000001,8.870000000000001,True,False,8.87,8.87,False,True
NOACCT-bin,sz.002486-buy-2016-11-03-am,sz.002486,buy,2016-11-03,pm,8.87,8.87,8.87,8.870000000000001,8.870000000000001,True,False,8.87,8.87,False,True
NOACCT-bin,sz.002486-buy-2016-11-03-pm,sz.002486,buy,2016-11-04,am,8.87,9.76,9.76,9.76,9.76,True,False,9.76,9.76,False,True
NOACCT-bin,sz.002486-buy-2016-11-04-am,sz.002486,buy,2016-11-04,pm,9.76,9.76,9.76,9.76,9.76,True,False,9.76,9.76,False,True
NOACCT-bin,sz.002486-buy-2016-11-04-pm,sz.002486,buy,2016-11-07,am,9.76,10.74,10.05,10.74,10.05,True,False,10.74,10.33,False,True
NOACCT-bin,sz.002486-sell/profit-2016-11-15-pm,sz.002486,sell,2016-11-16,am,13.65,13.26,12.5,13.26,12.290000000000001,True,False,12.83,12.29,False,True
NOACCT-bin,sz.000935-buy-2016-11-30-pm,sz.000935,buy,2016-12-01,am,30.02,31.3,30.1,31.36,30.1,True,False,31.36,30.27,False,True
NOACCT-bin,sz.002760-buy-2016-11-30-pm,sz.002760,buy,2016-12-01,am,43.76,44.35,43.82,44.35,43.82,True,False,44.32,43.93,False,True
NOACCT-bin,sz.000935-buy-2016-12-01-pm,sz.000935,buy,2016-12-02,am,30.8,33.33,31.0,33.33,31.0,True,False,32.73,31.0,False,True
NOACCT-bin,sh.600679-sell/profit-2016-12-16-am,sh.600679,sell,2016-12-16,pm,43.9,43.9,43.9,43.9,42.01,True,False,43.9,42.01,False,True
NOACCT-bin,sh.600215-buy-2016-12-30-pm,sh.600215,buy,2017-01-03,am,12.34,13.57,13.57,13.57,13.57,True,False,13.57,13.57,False,True
NOACCT-bin,sz.002787-buy-2016-12-30-pm,sz.002787,buy,2017-01-03,am,40.11,41.17,40.16,41.17,40.160000000000004,True,False,41.01,40.72,False,True
NOACCT-bin,sz.002259-buy-2016-12-30-pm,sz.002259,buy,2017-01-03,am,10.02,11.02,10.21,11.02,10.21,True,False,10.95,10.43,False,True
NOACCT-bin,sh.600215-buy-2017-01-03-am,sh.600215,buy,2017-01-03,pm,13.57,13.57,13.57,13.57,13.57,True,False,13.57,13.57,False,True
NOACCT-bin,sh.600215-buy-2017-01-03-pm,sh.600215,buy,2017-01-04,am,13.57,14.93,14.79,14.93,14.790000000000001,True,False,14.93,14.93,False,True
NOACCT-bin,sh.600215-buy-2017-01-04-am,sh.600215,buy,2017-01-04,pm,14.93,14.93,14.93,14.93,14.790000000000001,True,True,14.93,14.79,True,False
NOACCT-bin,sz.002265-buy-2017-01-26-pm,sz.002265,buy,2017-02-03,am,25.34,27.0,25.42,27.48,25.42,True,False,27.48,26.69,False,True
NOACCT-bin,sz.002265-sell/risk-2017-02-28-pm,sz.002265,sell,2017-03-01,am,27.72,27.38,26.5,27.38,26.5,True,False,27.07,26.6,False,True
NOACCT-bin,sh.603300-buy-2017-03-01-am,sh.603300,buy,2017-03-01,pm,18.38,18.38,18.38,18.38,18.38,True,False,18.38,18.38,False,True
NOACCT-bin,sh.603300-buy-2017-03-02-am,sh.603300,buy,2017-03-02,pm,16.54,19.5,16.54,19.5,16.54,True,False,16.54,16.54,False,True
NOACCT-bin,sz.000953-sell/risk-2017-03-02-am,sz.000953,sell,2017-03-02,pm,12.94,12.94,12.94,12.94,12.94,True,False,12.94,12.94,False,True
NOACCT-bin,sz.000953-sell/risk-2017-03-02-pm,sz.000953,sell,2017-03-03,am,12.94,12.29,12.29,12.290000000000001,12.290000000000001,True,False,12.29,12.29,False,True
NOACCT-bin,sz.000953-sell/risk-2017-03-03-am,sz.000953,sell,2017-03-03,pm,12.29,12.29,12.29,12.290000000000001,12.290000000000001,True,True,12.29,12.29,True,True
NOACCT-bin,sz.000953-sell/risk-2017-03-03-pm,sz.000953,sell,2017-03-06,am,12.29,11.68,11.68,11.68,11.68,True,False,11.68,11.68,False,True
NOACCT-bin,sz.000953-sell/risk-2017-03-06-am,sz.000953,sell,2017-03-06,pm,11.68,11.68,11.68,11.68,11.68,True,False,11.68,11.68,False,True
NOACCT-bin,sz.000711-buy-2017-03-31-pm,sz.000711,buy,2017-04-05,am,30.77,33.85,32.18,33.85,32.18,True,False,33.85,33.0,False,True
NOACCT-bin,sz.002748-sell/risk-2017-03-31-pm,sz.002748,sell,2017-04-05,am,22.85,22.65,20.94,22.650000000000002,20.94,True,False,22.49,22.08,False,True
NOACCT-bin,sh.600698-buy-2017-04-05-am,sh.600698,buy,2017-04-05,pm,12.22,13.15,12.22,13.15,11.5,True,True,12.53,11.5,True,False
NOACCT-bin,sz.000711-buy-2017-04-19-pm,sz.000711,buy,2017-04-20,am,14.3,14.83,14.36,15.73,14.36,True,False,15.73,14.76,False,True
NOACCT-bin,sh.600519-buy-2017-06-06-pm,sh.600519,buy,2017-06-07,am,448.82,460.0,449.12,460.0,449.12,True,False,459.58,456.5,False,True
NOACCT-bin,sh.600519-buy-2017-06-26-am,sh.600519,buy,2017-06-26,pm,479.45,485.0,479.48,485.0,472.0,True,True,479.88,472.0,True,False
NOACCT-bin,sz.000611-buy-2017-06-30-pm,sz.000611,buy,2017-07-03,am,9.74,10.54,9.93,10.540000000000001,9.790000000000001,True,False,10.1,9.79,False,True
NOACCT-bin,sz.002415-sell/risk-2017-06-30-pm,sz.002415,sell,2017-07-03,am,32.3,32.28,30.9,32.28,30.900000000000002,True,False,31.37,31.0,False,True
NOACCT-bin,sz.000611-buy-2017-07-18-am,sz.000611,buy,2017-07-18,pm,7.85,8.08,7.85,8.290000000000001,7.75,True,True,8.29,7.75,True,False
NOACCT-bin,sz.000007-buy-2017-07-31-pm,sz.000007,buy,2017-08-01,am,16.77,17.38,16.77,17.53,16.77,True,False,17.53,17.02,False,True
NOACCT-bin,sh.603010-buy-2017-09-26-pm,sh.603010,buy,2017-09-27,am,27.9,28.43,27.93,28.43,27.59,True,True,28.2,27.59,True,False
NOACCT-bin,sz.002032-buy-2017-09-29-pm,sz.002032,buy,2017-10-09,am,37.86,40.77,37.96,41.5,37.96,True,False,41.5,40.0,False,True
NOACCT-bin,sz.002310-buy-2017-11-20-pm,sz.002310,buy,2017-11-21,am,20.21,21.0,20.25,21.0,20.25,True,False,20.66,20.48,False,True
NOACCT-bin,sz.002310-buy-2017-11-21-pm,sz.002310,buy,2017-11-22,am,20.55,21.06,20.56,21.06,20.35,True,True,20.78,20.35,True,False
NOACCT-bin,sh.600837-buy-2017-12-01-am,sh.600837,buy,2017-12-01,pm,14.2,14.32,14.2,14.32,14.19,True,True,14.32,14.19,True,False
NOACCT-bin,sz.002129-buy-2017-12-22-pm,sz.002129,buy,2017-12-25,am,11.58,12.02,11.68,12.02,11.58,True,False,11.85,11.58,False,True
NOACCT-bin,sh.601318-buy-2017-12-29-pm,sh.601318,buy,2018-01-02,am,69.98,72.8,70.18,72.8,70.18,True,False,72.64,71.8,False,True
NOACCT-bin,sh.600383-buy-2017-12-29-pm,sh.600383,buy,2018-01-02,am,12.63,13.89,12.86,13.89,12.86,True,False,13.89,13.73,False,True
NOACCT-bin,sh.600383-sell/profit-2018-01-16-pm,sh.600383,sell,2018-01-17,am,17.41,17.29,16.08,17.29,16.080000000000002,True,False,16.97,16.18,False,True
NOACCT-bin,sz.000893-sell/risk-2018-01-22-am,sz.000893,sell,2018-01-22,pm,7.97,7.97,7.97,8.82,7.97,True,True,8.82,7.97,True,False
NOACCT-bin,sz.000893-sell/risk-2018-01-22-pm,sz.000893,sell,2018-01-23,am,7.97,7.76,7.17,7.76,7.17,True,False,7.68,7.35,False,True
NOACCT-bin,sz.002493-buy-2018-01-31-pm,sz.002493,buy,2018-02-01,am,15.45,16.33,15.47,16.330000000000002,15.31,True,True,15.94,15.31,True,False
NOACCT-bin,sz.002812-sell/risk-2018-01-31-pm,sz.002812,sell,2018-02-01,am,90.48,90.29,88.08,90.29,88.01,True,False,89.16,88.01,False,True
NOACCT-bin,sz.002845-sell/risk-2018-02-06-am,sz.002845,sell,2018-02-06,pm,20.08,20.08,19.02,20.69,19.02,True,True,20.69,19.87,True,False
NOACCT-bin,sz.002570-buy-2018-02-07-am,sz.002570,buy,2018-02-07,pm,4.73,5.04,4.73,5.04,4.63,True,True,4.76,4.63,True,False
NOACCT-bin,sz.002570-buy-2018-02-07-pm,sz.002570,buy,2018-02-08,am,5.04,5.34,5.06,5.34,5.0200000000000005,True,True,5.15,5.02,True,False
NOACCT-bin,sz.002845-sell/risk-2018-02-28-pm,sz.002845,sell,2018-03-01,am,21.65,21.54,21.12,22.05,21.12,True,True,22.05,21.45,True,False
NOACCT-bin,sh.600673-buy-2018-03-30-pm,sh.600673,buy,2018-04-02,am,10.19,10.76,10.29,10.76,10.290000000000001,True,False,10.73,10.5,False,True
NOACCT-bin,sh.600130-buy-2018-04-03-pm,sh.600130,buy,2018-04-04,am,6.05,6.16,6.07,6.16,5.95,True,True,6.11,5.95,True,False
NOACCT-bin,sh.600130-sell/risk-2018-04-27-pm,sh.600130,sell,2018-05-02,am,5.56,5.55,5.41,5.72,5.4,True,True,5.72,5.4,True,False
NOACCT-bin,sh.600460-sell/risk-2018-04-27-pm,sh.600460,sell,2018-05-02,am,15.9,15.86,15.45,15.860000000000001,15.31,True,False,15.63,15.31,False,True
NOACCT-bin,sh.600211-buy-2018-05-02-pm,sh.600211,buy,2018-05-03,am,42.56,44.86,42.75,44.86,42.18,True,True,43.55,42.18,True,False
NOACCT-bin,sz.000333-sell/risk-2018-05-31-pm,sz.000333,sell,2018-06-01,am,52.91,52.88,51.94,52.88,51.94,True,False,52.5,51.95,False,True
NOACCT-bin,sz.000725-sell/risk-2018-05-31-pm,sz.000725,sell,2018-06-01,am,4.12,4.11,4.05,4.11,4.01,True,False,4.08,4.01,False,True
NOACCT-bin,sh.600419-sell/risk-2018-06-25-pm,sh.600419,sell,2018-06-26,am,20.01,19.86,19.13,19.86,19.13,True,False,19.7,19.29,False,True
NOACCT-bin,sz.002413-buy-2018-06-29-pm,sz.002413,buy,2018-07-02,am,5.39,5.59,5.42,5.59,5.39,True,False,5.52,5.39,False,True
NOACCT-bin,sh.600633-buy-2018-07-31-pm,sh.600633,buy,2018-08-01,am,8.61,8.82,8.62,8.97,8.620000000000001,True,False,8.97,8.75,False,True
NOACCT-bin,sz.002597-buy-2018-08-07-am,sz.002597,buy,2018-08-07,pm,19.41,19.89,19.42,19.89,18.93,True,True,19.54,18.93,True,False
NOACCT-bin,sz.002597-buy-2018-08-24-am,sz.002597,buy,2018-08-24,pm,17.57,17.81,17.57,17.84,17.55,True,True,17.84,17.55,True,False
NOACCT-bin,sh.603515-sell/risk-2018-09-28-pm,sh.603515,sell,2018-10-08,am,29.07,28.35,27.36,28.35,26.6,True,False,27.81,26.6,False,True
NOACCT-bin,sz.002451-sell/risk-2018-09-28-pm,sz.002451,sell,2018-10-08,am,7.05,6.93,6.68,6.93,6.55,True,False,6.78,6.55,False,True
NOACCT-bin,sz.002584-sell/risk-2018-09-28-pm,sz.002584,sell,2018-10-08,am,6.3,6.22,6.02,6.22,5.94,True,False,6.19,5.94,False,True
NOACCT-bin,sz.000963-buy-2018-10-19-pm,sz.000963,buy,2018-10-22,am,37.55,40.97,38.08,40.99,38.08,True,False,40.99,39.86,False,True
NOACCT-bin,sh.600511-buy-2018-10-31-pm,sh.600511,buy,2018-11-01,am,25.22,25.9,25.32,25.900000000000002,25.02,True,True,25.79,25.02,True,False
NOACCT-bin,sh.600606-buy-2018-10-31-pm,sh.600606,buy,2018-11-01,am,6.17,6.3,6.21,6.3,6.18,True,False,6.28,6.18,False,True
NOACCT-bin,sh.600511-buy-2018-11-01-pm,sh.600511,buy,2018-11-02,am,25.14,25.89,25.2,25.89,25.2,True,False,25.77,25.31,False,True
NOACCT-bin,sh.600511-buy-2018-11-02-am,sh.600511,buy,2018-11-02,pm,25.29,25.77,25.31,25.89,25.2,True,True,25.89,25.2,True,False
NOACCT-bin,sh.600729-buy-2018-11-30-pm,sh.600729,buy,2018-12-03,am,30.09,31.65,30.41,31.650000000000002,30.41,True,False,31.3,30.78,False,True
NOACCT-bin,sz.000999-buy-2019-01-24-am,sz.000999,buy,2019-01-24,pm,22.28,22.44,22.28,22.46,22.240000000000002,True,True,22.46,22.24,True,False
NOACCT-bin,sz.002310-buy-2019-01-31-pm,sz.002310,buy,2019-02-01,am,6.0,6.17,6.04,6.33,6.04,True,False,6.33,6.15,False,True
NOACCT-bin,sz.002124-sell/risk-2019-01-31-pm,sz.002124,sell,2019-02-01,am,8.11,8.05,7.68,8.07,7.68,True,False,8.07,7.82,False,True
NOACCT-bin,sh.600588-sell/profit-2019-02-25-am,sh.600588,sell,2019-02-25,pm,31.35,31.35,30.65,31.35,28.8,True,False,31.35,28.8,False,True
NOACCT-bin,sh.600009-sell/profit-2019-02-25-pm,sh.600009,sell,2019-02-26,am,59.45,58.8,56.89,58.800000000000004,56.89,True,False,57.35,56.93,False,True
NOACCT-bin,sz.002596-buy-2019-02-28-pm,sz.002596,buy,2019-03-01,am,8.55,9.19,8.73,9.19,8.73,True,False,9.1,8.74,False,True
NOACCT-bin,sz.002596-buy-2019-03-01-am,sz.002596,buy,2019-03-01,pm,8.74,9.1,8.74,9.19,8.73,True,True,9.19,8.73,True,False
NOACCT-bin,sz.002080-buy-2019-03-29-pm,sz.002080,buy,2019-04-01,am,13.9,15.16,14.05,15.16,14.05,True,False,14.81,14.57,False,True
NOACCT-bin,sz.002080-buy-2019-04-29-pm,sz.002080,buy,2019-04-30,am,12.0,12.3,12.0,12.3,11.96,True,True,12.24,11.96,True,False
NOACCT-bin,sh.600809-sell/risk-2019-04-30-pm,sh.600809,sell,2019-05-06,am,57.43,55.8,51.69,55.800000000000004,51.69,True,False,53.0,51.7,False,True
NOACCT-bin,sh.603456-sell/risk-2019-04-30-pm,sh.603456,sell,2019-05-06,am,7.96,7.88,7.58,7.88,7.28,True,False,7.7,7.28,False,True
NOACCT-bin,sz.002080-sell/risk-2019-04-30-pm,sz.002080,sell,2019-05-06,am,12.2,12.14,11.52,12.14,11.32,True,False,11.78,11.32,False,True
NOACCT-bin,sz.002475-sell/risk-2019-04-30-pm,sz.002475,sell,2019-05-06,am,26.09,24.7,23.48,24.7,23.48,True,False,23.48,23.48,False,True
NOACCT-bin,sh.603456-sell/risk-2019-05-06-am,sh.603456,sell,2019-05-06,pm,7.7,7.7,7.28,7.88,7.28,True,True,7.88,7.58,True,False
NOACCT-bin,sz.002475-sell/risk-2019-05-06-am,sz.002475,sell,2019-05-06,pm,23.48,23.48,23.48,24.7,23.48,True,True,24.7,23.48,True,False
NOACCT-bin,sz.002557-buy-2019-05-06-pm,sz.002557,buy,2019-05-07,am,20.66,22.14,20.74,22.21,20.740000000000002,True,False,22.21,21.5,False,True
NOACCT-bin,sz.002511-buy-2019-05-31-pm,sz.002511,buy,2019-06-03,am,10.48,10.87,10.51,10.88,10.51,True,False,10.88,10.69,False,True
NOACCT-bin,sh.600004-buy-2019-05-31-pm,sh.600004,buy,2019-06-03,am,15.67,16.13,15.7,16.13,15.51,True,True,15.82,15.51,True,False
NOACCT-bin,sh.603658-sell/risk-2019-05-31-pm,sh.603658,sell,2019-06-03,am,65.31,64.99,62.31,64.99,62.31,True,False,63.2,62.54,False,True
NOACCT-bin,sz.002847-buy-2019-06-03-am,sz.002847,buy,2019-06-03,pm,30.1,31.16,30.11,32.49,30.03,True,True,32.49,30.03,True,False
NOACCT-bin,sh.603909-buy-2019-06-28-pm,sh.603909,buy,2019-07-01,am,21.51,21.98,21.55,22.01,21.55,True,False,22.01,21.7,False,True
NOACCT-bin,sz.002032-buy-2019-06-28-pm,sz.002032,buy,2019-07-01,am,75.83,78.16,76.75,78.16,76.75,True,False,78.1,77.21,False,True
NOACCT-bin,sh.603421-buy-2019-06-28-pm,sh.603421,buy,2019-07-01,am,19.5,20.93,20.01,20.93,20.01,True,False,20.86,20.7,False,True
NOACCT-bin,sh.603421-sell/risk-2019-07-31-pm,sh.603421,sell,2019-08-01,am,18.04,17.89,17.51,17.89,17.51,True,False,17.76,17.56,False,True
NOACCT-bin,sh.603909-sell/risk-2019-07-31-pm,sh.603909,sell,2019-08-01,am,19.27,19.25,18.93,19.25,18.93,True,False,19.07,18.95,False,True
NOACCT-bin,sz.002881-buy-2019-09-30-pm,sz.002881,buy,2019-10-08,am,30.31,33.34,30.74,33.34,30.740000000000002,True,False,33.34,33.34,False,True
NOACCT-bin,sz.002881-buy-2019-10-08-am,sz.002881,buy,2019-10-08,pm,33.34,33.34,33.34,33.34,30.740000000000002,True,True,33.34,30.74,True,False
NOACCT-bin,sh.600004-sell/risk-2019-10-29-am,sh.600004,sell,2019-10-29,pm,18.9,18.9,18.9,20.1,18.900000000000002,True,True,20.1,18.9,True,False
NOACCT-bin,sh.600004-sell/risk-2019-10-29-pm,sh.600004,sell,2019-10-30,am,18.9,18.79,18.2,18.79,18.2,True,False,18.7,18.21,False,True
NOACCT-bin,sh.600004-sell/risk-2019-10-31-pm,sh.600004,sell,2019-11-01,am,18.3,18.05,17.71,18.16,17.71,True,False,18.16,17.75,False,True
NOACCT-bin,sh.603978-sell/risk-2019-11-29-pm,sh.603978,sell,2019-12-02,am,26.98,26.74,25.95,26.740000000000002,25.79,True,False,26.07,25.79,False,True
NOACCT-bin,sz.000513-sell/risk-2019-12-31-pm,sz.000513,sell,2020-01-02,am,33.7,33.6,33.06,33.65,33.06,True,False,33.65,33.29,False,True
NOACCT-bin,sh.600153-sell/risk-2020-01-23-pm,sh.600153,sell,2020-02-03,am,8.57,7.98,7.71,7.98,7.71,True,False,7.75,7.71,False,True
NOACCT-bin,sh.600801-sell/risk-2020-01-23-pm,sh.600801,sell,2020-02-03,am,21.4,19.26,19.26,19.26,19.26,True,False,19.26,19.26,False,True
NOACCT-bin,sz.002131-sell/risk-2020-01-23-pm,sz.002131,sell,2020-02-03,am,3.05,2.75,2.75,2.75,2.75,True,False,2.75,2.75,False,True
NOACCT-bin,sz.000818-buy-2020-02-03-am,sz.000818,buy,2020-02-03,pm,25.56,25.56,25.56,25.560000000000002,25.560000000000002,True,False,25.56,25.56,False,True
NOACCT-bin,sh.600990-buy-2020-02-03-am,sh.600990,buy,2020-02-03,pm,38.61,38.61,38.61,39.0,38.61,True,False,39.0,38.61,False,True
NOACCT-bin,sh.603031-buy-2020-02-03-am,sh.603031,buy,2020-02-03,pm,28.41,28.41,28.41,29.5,28.41,True,False,29.5,28.41,False,True
NOACCT-bin,sz.002409-buy-2020-02-03-am,sz.002409,buy,2020-02-03,pm,30.04,30.04,30.04,31.36,30.04,True,False,31.36,30.04,False,True
NOACCT-bin,sh.600801-sell/risk-2020-02-03-am,sh.600801,sell,2020-02-03,pm,19.26,19.26,19.26,19.26,19.26,True,False,19.26,19.26,False,True
NOACCT-bin,sz.002131-sell/risk-2020-02-03-am,sz.002131,sell,2020-02-03,pm,2.75,2.75,2.75,2.75,2.75,True,False,2.75,2.75,False,True
NOACCT-bin,sh.603345-buy-2020-03-02-am,sh.603345,buy,2020-03-02,pm,74.0,77.89,74.17,77.89,71.0,True,True,75.78,71.0,True,False
NOACCT-bin,sh.600584-buy-2020-03-24-pm,sh.600584,buy,2020-03-25,am,21.36,22.62,21.96,22.62,21.96,True,False,22.35,22.01,False,True
NOACCT-bin,sh.603039-buy-2020-03-24-pm,sh.603039,buy,2020-03-25,am,72.1,74.69,73.01,75.8,73.01,True,False,75.8,73.43,False,True
NOACCT-bin,sh.603726-sell/risk-2020-03-31-am,sh.603726,sell,2020-03-31,pm,20.33,20.33,20.33,20.330000000000002,20.330000000000002,True,True,20.33,20.33,True,True
NOACCT-bin,sh.603726-sell/risk-2020-03-31-pm,sh.603726,sell,2020-04-01,am,20.33,18.3,18.3,18.3,18.3,True,False,18.3,18.3,False,True
NOACCT-bin,sh.603726-sell/risk-2020-04-01-am,sh.603726,sell,2020-04-01,pm,18.3,18.3,18.3,18.3,18.3,True,False,18.3,18.3,False,True
