family,symbol,day,category,sig_ret_20,pool_med_20,pool_mean_20,elig_ctrl_20,fill_day,trig_to_fill,post_fill_ret_20
A2,sh.601800,2015-03-23,unmatched,0.40950520833333304,0.13698630136986334,0.17360260961956045,0.10786164525563938,,,
A2,sz.000713,2015-03-23,unmatched,0.1663851351351353,0.13698630136986334,0.17360260961956045,0.13720510546958736,,,
A2,sh.600782,2015-03-23,unmatched,0.1588397790055247,0.13698630136986334,0.17360260961956045,0.14836994602153988,,,
A2,sh.601618,2015-03-23,unmatched,0.38476190476190486,0.13698630136986334,0.17360260961956045,0.19278438598307637,,,
A2,sh.601688,2015-03-24,unmatched,0.17119073470864987,0.16548358473824298,0.19799149976480887,0.3307417035076478,,,
A2,sh.601111,2015-03-24,unmatched,0.14503042596348914,0.16548358473824298,0.19799149976480887,0.12668355895378158,,,
A2,sh.600569,2015-03-24,unmatched,0.16470588235294148,0.16548358473824298,0.19799149976480887,0.15984063758900105,,,
A2,sh.600876,2015-03-25,unmatched,0.20554066130473747,0.16875000000000018,0.19704933105145636,0.3967459795390168,,,
A2,sz.000031,2015-03-26,unmatched,0.20576131687242816,0.16881172311113324,0.20335975473132298,0.1334580846565384,,,
A2,sh.601718,2015-03-26,unmatched,0.43337819650067244,0.16881172311113324,0.20335975473132298,0.13679251716583854,,,
A2,sz.000024,2015-03-27,filled,0.07922682813227722,0.16774751405101607,0.20200072969756744,0.25429684068803265,2015-03-30,0.09999999999999987,0.018873738045838362
A2,sh.600657,2015-03-27,unmatched,0.038293216630197024,0.16774751405101607,0.20200072969756744,0.21626312697300398,,,
A2,sh.600999,2015-03-30,unmatched,0.20288944723618063,0.11338100102145088,0.15298954995462322,0.19846632494272057,,,
A2,sh.600068,2015-03-30,unmatched,0.251637043966324,0.11338100102145088,0.15298954995462322,0.21839188649289593,,,
A2,sh.601000,2015-03-31,unmatched,0.16791298436437763,0.13919334087232538,0.16995235872513684,,,,
A2,sz.002621,2015-10-20,filled,-0.03769841269841234,0.08979977708781162,0.11667352915209726,0.07218328978572264,2015-10-21,-0.0996031746031747,0.0017628911414724335
A2,sz.002095,2015-10-22,filled,-0.07972079353416572,0.14407847219013437,0.16697908834127945,0.15567120331895468,2015-10-23,-0.034166054371785326,-0.0467858501331303
A2,sh.603288,2015-10-22,filled,-0.04417893859405442,0.14407847219013437,0.16697908834127945,0.10954349037073818,2015-10-23,-0.004445679355376542,-0.04074797655595919
A2,sh.603088,2015-10-23,filled,0.08824011809086407,0.12245470245199774,0.14352934591037883,0.06444960251670007,2015-10-26,0.09726094800721685,-0.08744394618834128
A2,sh.600279,2015-10-28,unmatched,-0.1130764371446622,0.1407830273426045,0.16908189259892503,0.12449278386937715,,,
A2,sh.600276,2015-10-29,unmatched,-0.054620276842498816,0.1202961839592902,0.1504536109695941,0.11849783410878963,,,
A2,sh.603588,2015-10-30,unmatched,0.006451612903225268,0.04986728672051355,0.08416089165329375,0.042039168467693046,,,
A2,sz.000961,2016-04-07,filled,0.05686032138442543,-0.04393770856507262,-0.032106837601055635,-0.08453169052580405,2016-04-08,-0.0067985166872681635,0.03733665214685766
A2,sh.601199,2016-04-08,filled,0.005774278215222806,-0.07804131599081854,-0.06348542187610774,-0.059431444127955604,2016-04-11,0.006824146981627255,0.02085505735140747
A2,sz.002572,2016-04-08,unmatched,0.10966292134831446,-0.07804131599081854,-0.06348542187610774,-0.08129259889442486,,,
A2,sz.002508,2016-04-11,filled,0.04101010101010116,-0.10081008100810052,-0.08562583098738415,-0.08788189643383351,2016-04-12,0.010101010101010166,0.02540000000000009
A2,sz.000036,2016-04-12,filled,-0.08306010928961749,-0.10092807424593953,-0.084169494141824,-0.047514537845250816,2016-04-13,0.006557377049180468,-0.10640608034744858
A2,sz.002530,2016-04-13,unmatched,-0.10124784345236626,-0.12012480499219969,-0.1005714819411123,-0.1511783326227762,,,
A2,sh.600219,2016-04-13,unmatched,-0.07866666666666655,-0.12012480499219969,-0.1005714819411123,0.02112387852857358,,,
A2,sz.002294,2016-04-13,unmatched,-0.07888730027340862,-0.12012480499219969,-0.1005714819411123,-0.1429062469992732,,,
A2,sz.000708,2016-04-14,unmatched,-0.12357723577235746,-0.13301201938751106,-0.11257253271373165,-0.07200640900949747,,,
A2,sh.600104,2016-04-14,unmatched,-0.037900874635569015,-0.13301201938751106,-0.11257253271373165,-0.10544537689584559,,,
A2,sz.000951,2016-04-15,unmatched,-0.21125646503917006,-0.12023671515650125,-0.09736313526942438,-0.1061035631379639,,,
A2,sh.600782,2016-04-18,unmatched,-0.22106824925815993,-0.10560516937233289,-0.08634674566869076,-0.08084487776995089,,,
A2,sz.002578,2016-04-19,unmatched,-0.1946050096339117,-0.13474465709199873,-0.11540442521267906,-0.0746937525990542,,,
A2,sh.600111,2016-04-19,unmatched,-0.06671554252199485,-0.13474465709199873,-0.11540442521267906,-0.05909649876747243,,,
A2,sh.601166,2016-04-19,unmatched,0.011972274732199306,-0.13474465709199873,-0.11540442521267906,-0.13778853989383708,,,
A2,sz.000937,2016-04-21,unmatched,-0.18600953895071526,-0.06489834442819764,-0.04614953705180285,-0.10400126077302971,,,
A2,sh.600395,2016-04-25,unmatched,-0.2630662020905924,-0.06411992872402245,-0.04464799077739126,-0.05850989072500663,,,
A2,sh.600348,2016-04-25,unmatched,-0.23828125,-0.06411992872402245,-0.04464799077739126,-0.04000466524934798,,,
A2,sz.002155,2016-04-27,unmatched,0.06210045662100483,-0.06910608314835609,-0.05318710322243167,-0.09940379710623344,,,
A2,sz.000586,2016-04-27,unmatched,-0.09874476987447678,-0.06910608314835609,-0.05318710322243167,-0.04321547217413853,,,
A2,sh.600997,2016-04-28,unmatched,-0.10000000000000009,-0.06360130041089579,-0.0479790053444998,-0.060123848647521315,,,
A2,sh.601689,2016-06-27,filled,-0.10380517503805153,0.053738469157965874,0.06032872020423354,0.07296493578365384,2016-06-28,0.013394216133941983,-0.10063082006608548
A2,sz.000887,2016-07-11,filled,-0.0420468068226898,-0.02629969418960243,-0.014212690984043567,-0.013710895754442131,2016-07-12,-0.00039666798889326227,-0.042460317460317976
A2,sz.002596,2016-07-19,filled,-0.018443804034582012,-0.013580246913580063,0.00008667440334661653,-0.029844171588731983,2016-07-20,0.0,-0.01786743515850142
A2,sz.002032,2016-07-19,filled,-0.006015037593985029,-0.013580246913580063,0.00008667440334661653,-0.009709844820114055,2016-07-20,-0.016541353383458524,0.030835881753312977
A2,sh.603898,2016-07-21,unmatched,0.01853411962931739,-0.01198801198801136,0.0013568755626545833,-0.02044900449904754,,,
A2,sh.600848,2016-09-06,unmatched,-0.032622879512831604,-0.008460236886632333,0.008997854369792085,-0.1082063588419119,,,
A2,sz.002491,2016-09-09,filled,-0.05876068376068344,0.0018814675446849893,0.01622432647811193,0.04014212530542507,2016-09-12,-0.052350427350427386,-0.0084554678692218
A2,sz.002411,2016-09-22,filled,0.15680345572354248,0.01939058171745134,0.031174090618366408,-0.0038300368773044324,2016-09-23,0.03412526997840182,0.10108604845446956
A2,sh.600228,2016-09-29,filled,0.25552486187845314,0.03690120955879228,0.051911696858564886,0.06981616129392196,2016-09-30,0.026243093922651894,0.1689098250336476
A2,sh.600877,2016-10-12,unmatched,0.124571428571429,0.002421307506053738,0.018523624836763522,-0.012316130059128638,,,
A2,sz.002057,2016-10-18,unmatched,0.005514705882353033,0.026331538001196586,0.039094107818479176,-0.022251825943384818,,,
A2,sh.601633,2016-10-18,unmatched,-0.05939716312056742,0.026331538001196586,0.039094107818479176,-0.021707906057648985,,,
A2,sz.002647,2016-10-21,unmatched,0.17410526315789454,0.02244039270687259,0.034874378774433064,0.17957789636799407,,,
A2,sh.603611,2016-10-24,unmatched,0.055259467040673416,0.014381884944920431,0.029396529201288577,0.12530098422518557,,,
A2,sh.600084,2016-10-31,unmatched,0.030716723549487623,0.02951191827468791,0.040763254586767245,-0.018287257486779042,,,
A2,sz.000004,2016-11-03,unmatched,-0.020608899297424155,0.008683068017365958,0.016674282463086734,0.054055736666254225,,,
A2,sz.000007,2016-11-07,unmatched,-0.1010752688172043,-0.01376146788990762,-0.008066178993743284,0.04254339041359427,,,
A2,sz.002647,2016-11-09,filled,0.20208052398381815,-0.0010266940451744144,0.005885033605881973,-0.030754154492107964,2016-11-10,0.0075130032748988995,0.20841300191204604
A2,sz.000019,2016-11-16,unmatched,-0.14350000000000018,-0.0876404494382026,-0.07449487463862418,-0.04742257039894167,,,
A2,sh.603017,2016-11-17,unmatched,-0.20456333595594012,-0.08045977011494265,-0.06586531576101283,-0.08330387653347582,,,
A2,sh.600383,2016-11-28,filled,-0.08496732026143816,-0.07061790668348034,-0.06154460740569318,-0.06369725992365008,2016-11-29,0.05301379811183726,-0.12482758620689671
A2,sz.002685,2016-11-28,unmatched,-0.3098251651506242,-0.07061790668348034,-0.06154460740569318,-0.06700806184137427,,,
A2,sh.600475,2016-12-22,filled,-0.18222420723537314,-0.0485036217677528,-0.047375891700895505,-0.06764808279225791,2016-12-23,-0.07458686913800816,-0.10810810810810823
A2,sz.000725,2017-01-09,filled,0.03481012658227822,-0.02033898305084736,-0.015887450346283312,0.0011879282970191918,2017-01-10,-0.0031645569620253333,0.01904761904761898
A2,sh.600764,2017-02-27,filled,-0.01248477466504272,-0.00815087420949151,0.0046874092446330526,0.0927375296183397,2017-02-28,0.0,-0.03897685749086488
A2,sh.600260,2017-03-03,unmatched,0.1739828693790153,-0.028271424547322788,-0.018188384259230157,-0.02601239103071513,,,
A2,sh.600638,2017-03-07,unmatched,-0.008449304174950267,-0.019264507422401878,-0.005904119911193704,-0.020179242438885248,,,
A2,sz.002411,2017-06-15,filled,-0.043949649685310455,0.01740506329113889,0.023653532477344145,-0.008044930237578934,2017-06-16,0.0094736842105263,-0.04351044529794723
A2,sh.600303,2017-07-25,filled,-0.0902127659574461,0.020676691729323293,0.029715013814479923,0.08724485090957054,2017-07-26,0.017021276595744705,-0.12301255230125452
A2,sz.002057,2017-09-08,filled,-0.07235621521335822,-0.0009371953696758473,0.010396265736016569,-0.07387699372273968,2017-09-11,0.021026592455163806,-0.10660205935796496
A2,sh.600773,2017-09-13,unmatched,-0.10522875816993416,-0.030303093401742476,-0.025007577440984342,-0.07741658788486387,,,
A2,sz.002408,2017-09-14,filled,-0.11205564142194702,-0.04647605866984017,-0.03653900689165894,-0.05516863707369415,2017-09-15,0.0023183925811438577,-0.11642251349267507
A2,sz.000657,2017-09-20,filled,-0.14223602484472075,-0.03270055825051882,-0.022774140358022967,-0.06628520471636304,2017-09-21,-0.03788819875776406,-0.10071013557133668
A2,sh.600315,2017-11-03,filled,-0.0021727322107554237,-0.04187946376787577,-0.03415681192269008,0.027211209755599763,2017-11-06,0.0013579576317217512,-0.06455112557634957
A2,sh.600179,2018-01-12,filled,-0.4492091388400702,-0.15087413333249955,-0.15359005522443264,-0.17908042968169052,2018-01-15,-0.018277680140597496,-0.4146079484425348
A2,sz.002596,2018-01-23,filled,-0.11039484286865442,-0.08337847598411019,-0.08255894573699309,-0.14365159407794142,2018-01-24,-0.011281224818694646,-0.03341483292583547
A2,sz.000735,2018-01-26,unmatched,-0.08858057630736449,-0.07712240937479509,-0.07690749478834888,-0.08101571239553004,,,
A2,sz.000673,2018-05-09,filled,-0.7277580071174377,-0.0439826398601561,-0.036648101999124334,-0.01674786191416764,2018-05-10,-0.02135231316725983,-0.7304545454545455
A2,sz.000810,2018-06-21,filled,-0.029682702149437024,0.010183299389002531,0.007685897789071942,0.092566244328035,2018-06-22,-0.019447287615148356,0.007306889352818313
A2,sz.000656,2018-09-06,unmatched,-0.05671077504725852,-0.09607293127629724,-0.08914556838931953,-0.06580657675124386,,,
A2,sz.002030,2018-10-10,filled,-0.354177897574124,-0.0461059597696854,-0.04401438522447551,-0.16283788374253194,2018-10-11,-0.021563342318059453,-0.3107438016528925
A2,sh.600766,2019-01-14,filled,-0.12044198895027625,0.07205623901581681,0.07799947552611106,-0.12716512291546206,2019-01-15,0.009944751381215422,-0.07111597374179446
A2,sh.600546,2019-07-05,filled,0.1345218800648298,-0.06607369758576853,-0.05767262629096483,-0.08098411754155779,2019-07-08,0.0032414910858995505,0.08400646203554119
A2,sz.002726,2019-07-10,filled,-0.23933649289099523,-0.07037821871187278,-0.057105999864100566,-0.09306318529075801,2019-07-11,0.0031595576619272148,-0.23858267716535442
A2,sh.601009,2019-07-29,filled,-0.07866094177082572,-0.03401360544217735,-0.015181654420064077,-0.013245418633131579,2019-07-30,-0.0022805017103761926,-0.07057416267942562
A2,sh.603803,2019-08-19,filled,-0.04652686762778491,0.03768701267689012,0.057443909211800155,0.048080134050677105,2019-08-20,-0.023591087811271283,-0.03624161073825505
A2,sz.002465,2019-08-23,filled,0.022977022977022976,0.033164264654337194,0.055452481272907396,0.025944281147217606,2019-08-26,-0.0029970029970027845,0.032064128256512836
A2,sz.002436,2019-08-29,filled,0.045751633986928164,-0.004920624677335783,0.00782445018385449,-0.013171838692487947,2019-08-30,-0.05490196078431375,0.05532503457814686
A2,sz.000066,2019-08-29,unmatched,0.23048668503213965,-0.004920624677335783,0.00782445018385449,-0.04806588028275458,,,
A2,sh.600316,2019-08-30,unmatched,-0.13110846245530428,-0.003401360544217469,0.009403445838110954,0.4405616205612805,,,
A2,sh.601066,2019-12-18,filled,0.09486447931526376,0.036573311367380734,0.05945412005078356,0.05083345724726966,2019-12-19,-0.012125534950071293,0.12779783393501787
A2,sz.002791,2020-01-06,filled,0.32719546742209604,-0.0905797101449275,-0.04943636162950273,-0.014161166880519428,2020-01-07,0.05354107648725215,0.2713094917988703
A2,sh.600527,2020-04-20,unmatched,-0.3125000000000001,-0.02303826441757484,-0.009751646467940927,-0.09383233110349695,,,
A2,sz.002432,2020-06-16,filled,0.009499136442141953,0.08544602876667706,0.11401374231049412,0.09485220073474152,2020-06-17,0.05354058721934374,-0.018852459016393097
A2,sh.600216,2020-06-30,filled,-0.0581516095534792,0.07770104717779225,0.10279322729393273,0.10922650400927951,2020-07-01,0.0036344755970922904,-0.03931712364200768
A2,sh.600051,2020-07-03,unmatched,0.21218274111675073,0.058697119315388124,0.10279585311403154,0.13727671849536802,,,
A2,sh.600350,2020-07-08,filled,0.009032924420606436,0.020304626660558656,0.0582080055696643,0.2001303231513354,2020-07-09,-0.023121387283236983,0.012539184952978344
A2,sz.002185,2020-07-08,filled,0.11653645833333326,0.020304626660558656,0.0582080055696643,0.0530810112238008,2020-07-09,0.02278645833333348,0.09611712285168661
A2,sz.002156,2020-07-08,unmatched,0.005387931034482651,0.020304626660558656,0.0582080055696643,0.026372391029434006,,,
A2,sh.600658,2020-07-10,unmatched,-0.07079646017699148,-0.015696485087834666,0.024468546157465108,0.160088504703551,,,
A2,sz.000903,2020-07-17,filled,-0.05945945945945963,0.033065363923072244,0.062260576048249354,0.04311261800987374,2020-07-20,0.004054054054053902,-0.04710632570659501
A2,sh.601038,2020-07-28,filled,-0.0781362007168458,0.03576306437821619,0.05426168011602345,0.0374152574689983,2020-07-29,0.013620071684588009,-0.1265912305516267
A2,sz.000333,2020-10-13,filled,0.18144683093951786,-0.04074289656361796,-0.02407063131434703,-0.06585895705359712,2020-10-14,-0.00843325866385558,0.17076411960132898
A2,sh.603338,2020-10-14,filled,-0.1073345259391767,-0.04307942215803218,-0.027176770029400332,-0.08282367329099852,2020-10-15,-0.026475849731663614,-0.07065417126056561
A2,sz.002438,2020-10-14,filled,-0.1615439599714079,-0.04307942215803218,-0.027176770029400332,-0.08822393606921708,2020-10-15,-0.04360257326661898,-0.15246636771300426
A2,sz.000576,2020-10-16,unmatched,-0.11021721641190674,-0.03572919073994607,-0.01685069429559581,-0.07094499622307507,,,
A2,sz.002241,2020-10-28,filled,-0.22119622245540382,0.0064874587386277716,0.02291897194621121,-0.08606187262999727,2020-10-29,0.015529905561385116,-0.24199214713783823
A2,sh.600363,2020-11-09,filled,-0.11874559548978147,-0.007812500000000111,0.0019456848986509304,-0.08397801728604797,2020-11-10,-0.01127554615926707,-0.03385602280826805
A2,sh.603128,2020-12-22,filled,0.2919389978213509,-0.0026879715079830557,0.019204917426613153,-0.1550117178959437,2020-12-23,-0.008714596949891074,0.3516483516483522
A2,sh.603212,2020-12-25,filled,-0.15512665862484887,-0.01750950034490506,0.00973316050227053,-0.185210425556883,2020-12-28,-0.01785283474065147,-0.2102677474821909
A2,sh.603665,2020-12-25,filled,-0.5329949238578681,-0.01750950034490506,0.00973316050227053,-0.02030256882773083,2020-12-28,-0.10002985965959987,-0.48241539482415396
B1,sz.002299,2019-01-09,filled,0.1978273299028015,0.03930712858094587,0.03682245839063599,,2019-01-09,0.0,0.1978273299028015
B1,sz.002916,2019-01-09,filled,0.18770491803278633,0.03930712858094587,0.03682245839063599,,2019-01-09,0.0,0.18770491803278633
B1,sz.002024,2019-01-10,filled,0.08247422680412364,0.04524361948955913,0.04732892274418653,,2019-01-10,0.0,0.08247422680412364
B1,sz.002157,2019-01-10,filled,0.26516464471403745,0.04524361948955913,0.04732892274418653,,2019-01-10,0.0,0.26516464471403745
B1,sz.002475,2019-01-11,unmatched,0.15932203389830568,0.03401360544217713,0.034509285171345154,,,,
B1,sz.002405,2019-01-14,unmatched,0.29840255591054277,0.07205623901581681,0.07799947552611106,,,,
B1,sz.002234,2019-01-16,unmatched,0.649402390438248,0.06374501992031845,0.0755077369640681,,,,
B1,sz.002353,2019-01-21,unmatched,0.16478555304740405,0.1354401805869072,0.15953558428011005,,,,
B1,sz.002755,2019-01-23,unmatched,0.09362549800796849,0.14429868819374292,0.167135709310818,,,,
B1,sz.002302,2019-01-28,unmatched,0.28693790149892884,0.1818996415770613,0.21111340382361957,,,,
B1,sz.002023,2019-01-30,unmatched,0.234063745019921,0.27319587628865993,0.30910937526388643,,,,
B1,sz.002458,2019-01-30,unmatched,1.4760191846522783,0.27319587628865993,0.30910937526388643,,,,
B1,sz.002607,2019-01-30,unmatched,0.4392857142857136,0.27319587628865993,0.30910937526388643,,,,
B1,sz.002414,2019-01-31,unmatched,0.2572653644592662,0.3084326306141161,0.3583009215995652,,,,
B1,sz.002703,2019-01-31,unmatched,0.4849999999999999,0.3084326306141161,0.3583009215995652,,,,
B1,sz.002725,2019-01-31,unmatched,0.21259842519685002,0.3084326306141161,0.3583009215995652,,,,
B1,sz.002098,2019-02-01,unmatched,0.18341708542713508,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002129,2019-02-01,unmatched,0.129943502824859,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002181,2019-02-01,unmatched,0.41645885286783013,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002270,2019-02-01,unmatched,0.22248803827751273,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002328,2019-02-01,unmatched,0.3199268738574039,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002510,2019-02-01,unmatched,0.15949367088607636,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002575,2019-02-01,unmatched,0.2350543478260867,0.2059732234809475,0.25907147575938855,,,,
B1,sz.002099,2019-04-10,unmatched,-0.22637979420018706,-0.15052508751458582,-0.13599083401074386,,,,
B1,sz.002575,2019-04-10,filled,-0.183425414364641,-0.15052508751458582,-0.13599083401074386,,2019-04-10,0.0,-0.183425414364641
B1,sz.000996,2019-04-11,filled,-0.1504263093788063,-0.1404494382022471,-0.1265977768810568,,2019-04-11,0.0,-0.1504263093788063
B1,sz.002882,2019-04-11,filled,-0.061276595744680695,-0.1404494382022471,-0.1265977768810568,,2019-04-11,0.0,-0.061276595744680695
B1,sz.002079,2019-04-12,filled,-0.02937249666221675,-0.12226512226512232,-0.10604048978473483,,2019-04-12,0.0,-0.02937249666221675
B1,sz.002398,2019-04-12,unmatched,-0.1292134831460675,-0.12226512226512232,-0.10604048978473483,,,,
B1,sz.002012,2019-04-15,unmatched,-0.21531791907514453,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002021,2019-04-15,unmatched,-0.3757396449704141,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002151,2019-04-15,unmatched,-0.08187569780424264,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002164,2019-04-15,unmatched,0.4438642297650135,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002234,2019-04-15,unmatched,0.08494337108594241,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002333,2019-04-15,unmatched,-0.36612021857923494,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002381,2019-04-15,unmatched,-0.1799086757990871,-0.10670731707317038,-0.0920893340854177,,,,
B1,sz.002560,2019-04-16,unmatched,-0.08437499999999987,-0.1550387596899223,-0.1403716903228009,,,,
B1,sz.002591,2019-04-16,unmatched,0.013381995133819657,-0.1550387596899223,-0.1403716903228009,,,,
B1,sz.002757,2019-04-16,unmatched,0.13074842200180292,-0.1550387596899223,-0.1403716903228009,,,,
B1,sz.002669,2019-04-17,unmatched,-0.12516823687752343,-0.16467065868263453,-0.1521024643648532,,,,
B1,sz.002592,2019-07-05,filled,-0.08650742414460943,-0.06607369758576853,-0.05767262629096483,,2019-07-05,0.0,-0.08650742414460943
B1,sz.002182,2019-07-10,unmatched,0.10486891385767749,-0.07037821871187278,-0.057105999864100566,,,,
B1,sz.002299,2019-07-10,filled,0.11954022988505741,-0.07037821871187278,-0.057105999864100566,,2019-07-10,0.0,0.11954022988505741
B1,sz.000912,2019-07-15,filled,-0.1681260945709282,-0.07560137457044702,-0.056848132676972495,,2019-07-15,0.0,-0.1681260945709282
B1,sz.002745,2019-07-15,filled,-0.10948275862068935,-0.07560137457044702,-0.056848132676972495,,2019-07-15,0.0,-0.10948275862068935
B1,sz.002869,2019-07-15,unmatched,0.11380484872771013,-0.07560137457044702,-0.056848132676972495,,,,
B1,sz.002835,2019-07-16,unmatched,0.1570680628272254,-0.08354114713216931,-0.06349434151046099,,,,
B1,sz.002299,2019-10-10,filled,-0.0077864293659619666,-0.0239333006375676,-0.014417368567118725,,2019-10-10,0.0,-0.0077864293659619666
B1,sz.002318,2019-10-10,filled,-0.013840830449826536,-0.0239333006375676,-0.014417368567118725,,2019-10-10,0.0,-0.013840830449826536
B1,sz.002639,2019-10-14,filled,-0.11428571428571388,-0.06666666666666632,-0.05883763122887755,,2019-10-14,0.0,-0.11428571428571388
B1,sz.002151,2019-10-16,filled,-0.03963133640552996,-0.05377906976744162,-0.04105458157050316,,2019-10-16,0.0,-0.03963133640552996
B1,sz.002429,2019-10-16,unmatched,-0.013793103448275779,-0.05377906976744162,-0.04105458157050316,,,,
B1,sz.002481,2019-10-16,unmatched,-0.06633906633906628,-0.05377906976744162,-0.04105458157050316,,,,
B1,sz.002628,2019-10-16,unmatched,-0.07352941176470607,-0.05377906976744162,-0.04105458157050316,,,,
B1,sz.002709,2019-10-16,unmatched,0.0017772511848346273,-0.05377906976744162,-0.04105458157050316,,,,
B1,sz.002512,2019-10-17,unmatched,-0.03310104529616731,-0.04782146652497343,-0.03328354543694709,,,,
B1,sz.002299,2020-01-06,filled,-0.07784156265285902,-0.0905797101449275,-0.04943636162950273,,2020-01-06,0.0,-0.07784156265285902
B1,sz.002182,2020-01-21,filled,0.07438016528925617,-0.012510425354461896,0.021932551631357638,,2020-01-21,0.0,0.07438016528925617
B1,sz.002489,2020-01-21,filled,-0.06391752577319543,-0.012510425354461896,0.021932551631357638,,2020-01-21,0.0,-0.06391752577319543
B1,sz.002903,2020-01-22,filled,-0.06740792216817282,-0.010093727469358549,0.019423975725629095,,2020-01-23,-0.0368311327310632,-0.11616161616161669
B1,sz.002184,2020-02-03,filled,0.23917525773195836,0.11963865762110926,0.1494473884459817,,2020-02-04,-0.028865979381443196,0.2908704883227171
B1,sz.002335,2020-02-03,unmatched,0.6062143310082433,0.11963865762110926,0.1494473884459817,,,,
B1,sz.002941,2020-02-03,unmatched,0.2638414217361589,0.11963865762110926,0.1494473884459817,,,,
B1,sz.002429,2020-02-04,unmatched,0.4805194805194801,0.1425896201177097,0.1669431758216702,,,,
B1,sz.002409,2020-03-13,unmatched,-0.2032608695652176,-0.058056872037914986,-0.044606285295338485,,,,
B1,sz.000813,2020-04-01,filled,0.03838771593090273,0.020827077202324906,0.03670370840677184,,2020-04-01,0.0,0.03838771593090273
B1,sz.002605,2020-04-09,filled,-0.06385101429996665,-0.010024849860443497,0.0022415574517811038,,2020-04-09,0.0,-0.06385101429996665
B1,sz.002258,2020-04-13,filled,-0.017173051519154603,0.008930168399028049,0.02900207898836043,,2020-04-13,0.0,-0.017173051519154603
B1,sz.002312,2020-04-16,filled,0.030368763557483414,0.003385732945301423,0.021343737259942753,,2020-04-17,-0.013015184381778844,0.03296703296703285
B1,sz.002384,2020-06-10,filled,0.11258404601266059,0.15123096500062627,0.18658708706925742,,2020-06-10,0.0,0.11258404601266059
B1,sz.002585,2020-07-01,filled,0.2155688622754488,0.09056372532596002,0.12142149582514836,,2020-07-01,0.0,0.2155688622754488
B1,sz.002702,2020-07-03,filled,0.17639429312581045,0.058697119315388124,0.10279585311403154,,2020-07-03,0.0,0.17639429312581045
B1,sz.002709,2020-07-08,filled,-0.10975895155628379,0.020304626660558656,0.0582080055696643,,2020-07-08,0.0,-0.10975895155628379
B1,sz.002803,2020-07-08,unmatched,0.30927518427518375,0.020304626660558656,0.0582080055696643,,,,
B1,sz.002223,2020-07-09,unmatched,-0.07494813278008272,-0.009507917916184383,0.029790432941965362,,,,
B1,sz.002324,2020-07-13,filled,-0.21816168327796215,-0.036237070648313885,-0.004519488604597436,,2020-07-13,0.0,-0.21816168327796215
B1,sz.002489,2020-07-14,filled,-0.027722772277227303,-0.045286759388590225,-0.016649908087458226,,2020-07-14,0.0,-0.027722772277227303
B1,sz.002030,2020-07-15,unmatched,0.31667688534641303,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.002049,2020-07-15,unmatched,0.08515276197146138,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.002079,2020-07-15,unmatched,-0.13936249073387696,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.002229,2020-07-15,unmatched,-0.08290155440414493,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.002544,2020-07-15,unmatched,0.10179640718562877,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.002560,2020-07-15,unmatched,0.16488222698072774,-0.024940137450632838,-0.0026322795228559816,,,,
B1,sz.000786,2020-07-16,unmatched,0.03960743077462303,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002184,2020-07-16,unmatched,-0.033586818757921244,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002187,2020-07-16,unmatched,-0.15332926084300547,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002414,2020-07-16,unmatched,0.14098260604211177,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002432,2020-07-16,unmatched,-0.04362703165098358,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002437,2020-07-16,unmatched,-0.028132992327365436,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002524,2020-07-16,unmatched,0.03899480069324146,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002612,2020-07-16,unmatched,0.01684210526315777,0.024045737272457735,0.05402919401931265,,,,
B1,sz.002488,2020-09-30,filled,0.08179723502304115,0.002688871541330684,0.026652029077159436,,2020-09-30,0.0,0.08179723502304115
B1,sz.002571,2020-10-14,filled,0.10519480519480506,-0.04307942215803218,-0.027176770029400332,,2020-10-14,0.0,0.10519480519480506
B1,sz.002594,2020-10-14,filled,0.2593869731800764,-0.04307942215803218,-0.027176770029400332,,2020-10-14,0.0,0.2593869731800764
B1,sz.002919,2020-10-15,filled,-0.20923961891065945,-0.034549143987449626,-0.01801357036777084,,2020-10-15,0.0,-0.20923961891065945
