day,sess,symbol,reason,source,intent
2018-10-10,pm,sh.600093,stop,2018-10-10,risk
2018-10-11,am,sh.600093,stop,2018-10-10,risk
2018-10-11,am,sh.600581,stop,2018-10-11,risk
2018-11-12,am,sh.601601,protection,2018-11-12,risk
2018-11-15,am,sh.600728,account_trim,2018-10-31,risk
2018-11-15,pm,sh.600728,account_trim,2018-10-31,risk
2018-12-03,am,sh.600745,account_trim,2018-11-30,risk
2018-12-25,am,sh.600728,protection,2018-12-25,risk
2018-12-26,pm,sh.600745,stop,2018-12-26,risk
2018-12-27,pm,sh.600549,stop,2018-12-27,risk
2019-01-30,pm,sh.603712,stop,2019-01-30,risk
2019-02-19,pm,sh.600118,take_half,2019-02-19,profit
2019-02-19,pm,sh.600343,account_trim,2019-01-31,risk
2019-02-20,am,sh.600118,take_half,2019-02-19,profit
2019-02-25,pm,sh.601000,account_trim,2019-01-31,risk
2019-02-26,am,sh.601000,take_half,2019-02-26,profit
2019-02-26,am,sh.603180,account_trim,2019-01-31,risk
2019-02-27,am,sh.600343,take_half,2019-02-27,profit
2019-02-27,am,sh.603180,take_half,2019-02-27,profit
2019-03-05,pm,sh.600118,clear,2019-03-05,profit
2019-03-06,pm,sh.601000,clear,2019-03-06,profit
2019-03-12,pm,sh.600343,clear,2019-03-12,profit
2019-03-20,pm,sh.603180,clear,2019-03-20,profit
2019-04-15,pm,sh.603266,account_trim,2019-03-29,risk
2019-04-30,am,sz.002017,stop,2019-04-30,risk
2019-05-06,am,sh.601601,protection,2019-05-06,risk
2019-05-06,am,sz.000778,stop,2019-05-06,risk
2019-05-07,am,sh.603266,protection,2019-05-07,risk
2019-05-07,pm,sh.603266,protection,2019-05-07,risk
2019-05-08,am,sh.603266,protection,2019-05-07,risk
2019-05-17,am,sh.600366,account_trim,2019-04-30,risk
2019-05-20,am,sh.600366,take_half,2019-05-20,profit
2019-05-20,pm,sh.600366,take_half,2019-05-20,profit
2019-05-21,pm,sh.600366,clear,2019-05-21,profit
2019-07-01,pm,sh.600171,account_trim,2019-06-28,risk
2019-09-19,am,sh.600552,account_trim,2019-08-30,risk
2019-10-28,am,sz.002797,account_trim,2019-09-30,risk
2019-11-06,pm,sh.600171,protection,2019-11-06,risk
2019-11-11,am,sh.600191,stop,2019-11-11,risk
2019-12-06,am,sz.002797,take_half,2019-12-06,profit
2019-12-17,am,sz.002797,clear,2019-12-17,profit
2020-01-06,am,sh.600986,account_trim,2019-12-31,risk
2020-01-08,am,sh.600552,take_half,2020-01-08,profit
2020-01-08,pm,sh.600552,take_half,2020-01-08,profit
2020-01-23,am,sh.600986,protection,2020-01-23,risk
2020-01-23,pm,sh.600986,protection,2020-01-23,risk
2020-02-03,am,sh.600009,stop,2020-02-03,risk
2020-02-03,am,sh.600588,protection,2020-02-03,risk
2020-02-03,am,sh.600986,protection,2020-01-23,risk
2020-02-03,pm,sh.600986,protection,2020-01-23,risk
2020-02-04,am,sh.600986,protection,2020-01-23,risk
2020-03-19,am,sh.601800,stop,2020-03-19,risk
2020-03-30,am,sh.600288,stop,2020-03-30,risk
2020-05-20,am,sz.000031,stop,2020-05-20,risk
2020-06-05,pm,sh.603185,account_trim,2020-05-29,risk
2020-06-17,am,sh.603185,account_trim,2020-05-29,risk
2020-06-17,pm,sh.603185,take_half,2020-06-17,profit
2020-06-29,pm,sh.600699,account_trim,2020-05-29,risk
2020-06-30,am,sh.603185,clear,2020-06-30,profit
2020-07-06,am,sh.601216,account_trim,2020-06-30,risk
2020-07-08,am,sh.600372,account_trim,2020-06-30,risk
2020-07-08,pm,sh.600372,take_half,2020-07-08,profit
2020-07-09,am,sh.601216,take_half,2020-07-09,profit
2020-07-10,am,sh.600552,clear,2020-07-10,profit
2020-07-15,am,sh.601216,clear,2020-07-15,profit
2020-07-15,pm,sh.601216,clear,2020-07-15,risk
2020-07-20,am,sh.600372,clear,2020-07-20,profit
2020-09-15,am,sz.002308,stop,2020-09-15,risk
2020-09-30,pm,sz.002134,stop,2020-09-30,risk
2020-11-10,am,sh.600309,take_half,2020-11-10,profit
2020-11-10,pm,sh.600309,take_half,2020-11-10,profit
2020-11-27,pm,sh.600095,account_trim,2020-10-30,risk
2020-12-14,am,sh.600508,protection,2020-12-14,risk
